Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Convocatoria | Exposición The Signal. The Noise. London,Convocatoria | Exposición The Signal. The Noise. London ,,https://www.artrabbit.com/artist-opportunities/2025/june/the-signal-the-noise--london-open-call,Reino Unido,"June 30, 2025",Yes,PAI32,,No,"Dirigido a artistas mayores de 18 años de cualquier país; requiere pago de £25 para aplicar. Disciplinas: pintura, escultura, instalación, fotografía, arte digital y videoarte. Abierto a artistas latinoamericanos.",,https://pai32.com/exhibition-open-call-4/,Convocatoria,Visuales,2025-06-14 22:41:00,,,No,No,,No,,,No,,,Pago,Visuales,25.0,GBP,31.25,False,,31.25,False
Convocatoria | Public Art Commission: Artist Expression of Interest,Convocatoria | Public Art Commission: Artist Expression of Interest,,https://www.artrabbit.com/artist-opportunities/2025/june/public-art-commission-artist-expression-of-intere,Reino Unido,"June 23, 2025",Yes,"Hastings Museum and Art Gallery, Hastings, East Sussex",,No,"Se convoca a artistas individuales o colectivos con experiencia en arte público a crear obras que contribuyan a la regeneración urbana de Hastings, East Sussex, Reino Unido. El objetivo es embellecer y reflejar la identidad local, inspirándose en la integración de la naturaleza y la biodiversidad en entornos urbanos. La disciplina es el arte público, sin restricciones de medio. Los artistas seleccionados colaborarán con ARUP y dispondrán de un presupuesto máximo de £90,000 (que cubre honorarios, producción e instalación). La convocatoria está abierta a artistas de cualquier origen, lo que incluye a los latinoamericanos.",,https://www.hmag.org.uk/see-and-do/projects/public-art-commission-hastings-town-centre-public-realm-and-green-connections-project/,Convocatoria,"Visuales, Diseño",2025-06-14 22:41:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,90000.0,GBP,112500.0,True,,112500.0,False
Residencia | Hub Feenix Artist Residency,Residencia | Hub Feenix Artist Residency,,https://residency.feenix.community/residency,Finlandia,,Yes,Hub Feenix Residency,,No,"Pueden postularse artistas visuales, artesanos, diseñadores, músicos, bailarines, escritores, periodistas, curadores y críticos, tanto de Finlandia como del extranjero. La residencia ofrece alojamiento en habitaciones individuales y estudios privados (aprox. 15m² cada uno). Los artistas comparten una cocina equipada para preparar sus comidas; la cafetería solo abre para eventos, salvo en verano. Se requiere un manejo básico de finlandés o inglés para la comunicación diaria. Puedes solicitar una residencia de 1 a 3 meses, de forma continua para el periodo hasta diciembre 2025. Se ofrecen tres opciones de residencia: habitación privada por 500 €/mes, o habitación privada con estudio o acceso a talleres por 700 €/mes.
",,https://residency.feenix.community/,Residencia,Multidisciplinar,2025-06-14 22:52:00,,,No,No,,No,,,No,,,Pago,Otras,500.0,EUR,540.0,True,,,False
Apoyo | Programa de Apoyo para la Participación en Mercados Internacionales 2025 – Pixelatl,Apoyo | Programa de Apoyo para la Participación en Mercados Internacionales 2025 – Pixelatl,,https://www.fondosdecultura.cl/programa-de-apoyo-para-la-participacion-en-mercados-internacionales-2025-pixelatl/,Chile,"June 19, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio | Gobierno de Chile",,No,"Dirigido a audiovisualistas chilenos a participar en de la convocatoria para asistir a Pixelatl, el cual se realizará del 9 al 13 de septiembre del 2025, en Guadalajara, México.
El programa tiene por objetivo general apoyar la asistencia presencial y organizada de delegaciones de audiovisualistas nacionales (chile) en los mercados y secciones de industria internacionales más relevantes del mundo, que sean prioritarios para la industria nacional y que se desarrollen durante el año 2025.",,https://www.fondosdecultura.cl/programa-de-apoyo-para-la-participacion-en-mercados-internacionales-2025-pixelatl/,Apoyo,Cine,2025-06-14 22:59:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,CLP,,False,,,False
Apoyo |  Programa de Apoyo para la Participación en Mercados Internacionales 2025,Apoyo |  Programa de Apoyo para la Participación en Mercados Internacionales 2025,,https://www.fondosdecultura.cl/programa-de-apoyo-para-la-participacion-en-mercados-internacionales-2025-the-industry-club-del-festival-de-cine-de-san-sebastian/,Chile,"June 19, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio | Gobierno de Chile",,No,"Dirigido a cineastas chilenos a participar en su convocatoria para asistir a The Industry Club del Festival de Cine de San Sebastián, que se realizará del 19 al 23 de septiembre de 2025 en San Sebastián, España. El objetivo es apoyar la asistencia de delegaciones chilenas a mercados audiovisuales internacionales relevantes, buscando mejorar la internacionalización de proyectos, promover la visibilidad de Chile y fomentar la coordinación de agendas. La convocatoria cubre gastos individuales como acreditación (100%), un pasaje de avión y hospedaje por hasta 5 días/4 noches para un integrante, y gastos grupales para difusión, promoción, eventos y asesorías.",,https://www.fondosdecultura.cl/programa-de-apoyo-para-la-participacion-en-mercados-internacionales-2025-the-industry-club-del-festival-de-cine-de-san-sebastian/,Apoyo,Cine,2025-06-14 23:00:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,CLP,,False,,,False
Apoyo | Programa de Apoyo para la Participación en Mercados Internacionales – Venice Production Bridge 2025,Apoyo | Programa de Apoyo para la Participación en Mercados Internacionales – Venice Production Bridge 2025,,https://www.fondosdecultura.cl/apoyo-mercados-internacionales-venice-production-bridge-2025/,Chile,"June 30, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio | Gobierno de Chile",,No,"Dirigido a audiovisualistas nacionales (Chile) a participar en una delegación oficial al Venice Production Bridge, del 28 de agosto al 3 de septiembre de 2025 en Venecia, Italia, en el marco de la participación de Chile como País Foco. El objetivo es apoyar la internacionalización de proyectos audiovisuales chilenos y promover la visibilidad del país en mercados clave. La convocatoria cubre gastos individuales como acreditación (100%), un pasaje de avión y hasta 5 días/4 noches de hospedaje para un integrante por proyecto, además de gastos grupales para difusión, promoción, y asesoría especializada. Es importante destacar que el Ministerio no transfiere recursos directamente, sino que organiza y financia parcialmente la misión.",,https://www.fondosdecultura.cl/apoyo-mercados-internacionales-venice-production-bridge-2025/,Apoyo,Cine,2025-06-14 23:00:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,CLP,,False,,,False
Apoyo | Convocatoria Línea de Asistencia a Mercados FOCO 2025 – BIME PRO Bilbao y WOMEX,Apoyo | Convocatoria Línea de Asistencia a Mercados FOCO 2025 – BIME PRO Bilbao y WOMEX,,https://www.fondosdecultura.cl/asistencia-mercados-foco-2025-bime-pro-bilbao-womex/,Chile,"July 1, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio | Gobierno de Chile",,No,"La Línea de Asistencia a Mercados FOCO 2025 del Fondo de la Música de Chile busca apoyar la participación de artistas y/o agentes chilenos con potencial de exportación en mercados musicales internacionales clave, como BIME PRO Bilbao y WOMEX, para fortalecer la presencia de la industria musical chilena en Europa y América. No se permite duplicidad de beneficios con otras líneas de apoyo estatal ni con ProChile. La convocatoria busca una delegación de hasta 18 personas para BIME PRO Bilbao (incluyendo bandas/artistas y managers) y hasta 6 agentes culturales para WOMEX, sin considerar showcases o ponencias en este último.",,https://www.fondosdecultura.cl/asistencia-mercados-foco-2025-bime-pro-bilbao-womex/,Apoyo,Música,2025-06-14 23:00:00,,,No,No,,No,,,No,,,Sin cargo,Música,,CLP,,False,,,False
Fondos | Línea de Circulación Nacional e Internacional Fondart Nacional 2025 – 3er periodo,Fondos | Línea de Circulación Nacional e Internacional Fondart Nacional 2025 – 3er periodo,,https://www.fondosdecultura.cl/linea-de-circulacion-nacional-e-internacional-fondart-nacional-2025-3er-periodo/,Chile,"July 2, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio | Gobierno de Chile",,No,"Dirigido a artistas, colectivos y gestores chilenos o residentes en Chile; no requiere pago para postular; involucra todas las disciplinas artísticas financiadas por Fondart; el monto a otorgar por proyecto es entre $500.000 y $18.000.000 CLP; no está abierto a artistas de otros países de Latinoamérica, solo a residentes o nacionales chilenos.",,https://fondos.gob.cl/ficha/mincap/fondart2025/,Fondos,"Diseño, Visuales, Arquitectura, Artesanía, Otras",2025-06-14 23:00:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,500000.0,CLP,550.0,True,,,False
Fondos | Línea de Apoyo a la Circulación de la Música Chilena 2024 – 2025 / Quinto llamado,Fondos | Línea de Apoyo a la Circulación de la Música Chilena 2024 – 2025 / Quinto llamado,,https://www.fondosdecultura.cl/linea-de-apoyo-a-la-circulacion-de-la-musica-chilena-2024-2025-quinto-llamado/,Chile,"July 3, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio | Gobierno de Chile",,No,Dirigido a personas naturales chilenas o extranjeras con cédula de identidad chilena. No requiere pago para postular. Disciplina: música; financia entre $5.600.000 y $9.000.000 CLP por proyecto. No está abierta a artistas de Latinoamérica que no cumplan con la tenencia de cédula chilena.,,https://www.fondosdecultura.cl/linea-de-apoyo-a-la-circulacion-de-la-musica-chilena-2024-2025-quinto-llamado/,Fondos,Música,2025-06-14 23:00:00,,,No,No,,No,,,No,,,Sin cargo,Música,5600000.0,CLP,6160.0,True,,,False
Fondos | Compañías de Trayectoria de las Artes Escénicas 2025,Fondos | Compañías de Trayectoria de las Artes Escénicas 2025,,https://www.fondosdecultura.cl/convocatoria-para-companias-de-trayectoria-de-las-artes-escenicas-2025/,Chile,"July 22, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio de Chile",,No,"Dirigida a compañías de artes escénicas consolidadas que no hayan sido beneficiadas previamente. Disciplinas: teatro, danza, circo, títeres, narración oral y ópera. Financiamiento total de $176 millones a repartir entre seleccionados. Solo para colectivos con personalidad jurídica vigente en Chile; no está abierta a artistas de otros países latinoamericanos.",,https://www.fondosdecultura.cl/convocatoria-para-companias-de-trayectoria-de-las-artes-escenicas-2025/,Fondos,Escénicas,2025-06-14 23:00:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,176.0,CLP,0.1936,False,,,False
Convocatoria | Convocatoria Pabellón de Chile en la 61ª Bienal Internacional de Arte de Venecia,Convocatoria | Convocatoria Pabellón de Chile en la 61ª Bienal Internacional de Arte de Venecia,,https://www.fondosdecultura.cl/convocatoria-pabellon-de-chile-en-la-61a-bienal-internacional-de-arte-de-venecia/,Chile,"July 22, 2025",Yes,"Ministerio de las Culturas, las Artes y el Patrimonio de Chile",,No,"Convocatoria nacional para seleccionar el proyecto curatorial que representará a Chile en la 61ª Exposición Internacional de Arte – La Biennale di Venezia, que se desarrollará entre el 9 de mayo y el 22 de noviembre de 2026 en Venecia, Italia. El título y temática general de la Bienal es: In Minor Keys (“En Tonos Menores») de la fallecida curadora Koyo Kouoh. La convocatoria está dirigida a curadores, artistas y gestores culturales de Chile con experiencia en proyectos de gran escala.
El proceso de selección consta de dos etapas: una de preselección y otra de selección.",,https://www.fondosdecultura.cl/convocatoria-pabellon-de-chile-en-la-61a-bienal-internacional-de-arte-de-venecia/,Convocatoria,Visuales,2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,CLP,,False,,,False
Convocatoria | Convocatoria para exhibiciones e intervenciones artísticas Galería Gabriela Mistral 2026,Convocatoria | Convocatoria para exhibiciones e intervenciones artísticas Galería Gabriela Mistral 2026,,https://www.fondosdecultura.cl/convocatoria-galeria-gabriela-mistral-2026/,Chile,"August 27, 2025",Yes,Galería Gabriela Mistral,,No,"Dirigido a artistas, curadores/as y gestores/as con nacionalidad chilena o extranjeros con residencia definitiva en Chile y que cuenten con al menos 5 años de experiencia. Disciplinas: artes visuales contemporáneas (exhibiciones, intervenciones, performance, arte relacional). Se podrá adjudicar a cada proyecto hasta un máximo de $15.000.000. No está abierta para artistas de Latinoamérica sin residencia definitiva en Chile.",,https://www.fondosdecultura.cl/convocatoria-galeria-gabriela-mistral-2026/,Convocatoria,Visuales,2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,15000000.0,CLP,16500.0,True,,,False
Convocatoria | Programa Más Allá de Guanajuato (MAG),Convocatoria | Programa Más Allá de Guanajuato (MAG),,https://convocatorias.cultura.gob.mx/vigentes/detalle/3931/mas-alla-de-guanajuato,México,"August 22, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Se convoca a casas de cultura, museos, universidades, centros educativos, ayuntamientos, instituciones públicas y privadas en materia cultural de México a participar como colaboradores en el programa Más Allá de Guanajuato (MAG) de la edición 53 del Festival Internacional Cervantino (FIC), el cual busca difundir su programación a nivel nacional con la finalidad de que un mayor número de personas puedan disfrutar de las presentaciones de los artistas nacionales e internacionales, quienes, año con año, nos deleitan con su talento durante el festival. No está abierta para artistas de Latinoamérica, solo para instituciones dentro de México.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3931/mas-alla-de-guanajuato,Convocatoria,"Escénicas, Otras, Instituciones",2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,,MXN,,False,,,False
Fondos | PECDA Nayarit 2025,Fondos | PECDA Nayarit 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3935/pecda-nayarit-2025,México,"July 18, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a artistas, creadores y colectivos residentes en Nayarit, México. Disciplinas: artes visuales, danza, literatura, medios audiovisuales, música, patrimonio cultural y teatro. No está abierto a artistas de Latinoamérica, solo a residentes de Nayarit. 
Se destinará un presupuesto total de $2,446,000.00 pesos mexicanos para otorgar 49 apoyos, con montos individuales que varían desde un mínimo de $31,000.00 hasta un máximo de $100,000.00 pesos mexicanos.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3935/pecda-nayarit-2025,Fondos,Multidisciplinar,2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Otras,244600000.0,MXN,13942200.0,True,,,False
Fondos | PECDA Baja California Sur 2025,Fondos | PECDA Baja California Sur 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3934/pecda-baja-california-sur-2025,México,"July 9, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a artistas, intérpretes, colectivos y grupos de Baja California Sur, México. Disciplinas: artes plásticas, danza, literatura, medios audiovisuales y alternativos, música y teatro. Otorga hasta 80,000 pesos por beca; solo para residentes y creadores vinculados al estado, no abierto a artistas de Latinoamérica en general.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3934/pecda-baja-california-sur-2025,Fondos,Multidiciplinar,2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Otras,80000.0,MXN,4560.0,True,,,False
Fondos | PECDA Quintana Roo 2025,Fondos | PECDA Quintana Roo 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3933/pecda-quintana-roo-2025,México,"July 2, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a artistas originarios o residentes en Quintana Roo; no requiere pago; disciplinas: artes visuales, literatura, danza, música, teatro, medios audiovisuales y tradiciones populares; los apoyos económicos van de $30,000 a $80,000 MXN según categoría; no está abierta a artistas de otros países de Latinoamérica.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3933/pecda-quintana-roo-2025,Fondos,Multidisciplinar,2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Otras,30000.0,MXN,1710.0,True,,,False
Fondos | PECDA Sinaloa 2025,Fondos | PECDA Sinaloa 2025,,https://convocatorias.cultura.gob.mx/vigentes/detalle/3932/pecda-sinaloa-2025,México,"July 3, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a artistas y creadores originarios o residentes en Sinaloa; no requiere pago para participar. Las disciplinas involucradas son artes plásticas, danza, letras, medios audiovisuales y alternativos, música, teatro y tradición oral. En esta emisión se ofrecen 51 estímulos económicos, con una bolsa total de $ 3,610,000.00. La oportunidad no está abierta para artistas de otros países de Latinoamérica.",,https://convocatorias.cultura.gob.mx/vigentes/detalle/3932/pecda-sinaloa-2025,Fondos,Multidisciplinar,2025-06-14 23:01:00,,,No,No,,No,,,No,,,Sin cargo,Otras,361000000.0,MXN,20577000.0,True,,,False
Residencia | Curators’ Agenda (C’A) Program Vienna 2025,Residencia | Curators’ Agenda (C’A) Program Vienna 2025 ,,https://www.e-flux.com/announcements/673612/curators-agenda-vienna-2025/,Austria,"July 1, 2025",Yes,DAS WEISSE HAUS,,No,"Programa de residencia para curadores que tendrá lugar en Viena, Austria, del 9 de septiembre al 9 de noviembre de 2025. Se busca hasta diez curadores emergentes de todo el mundo interesados en desarrollar sus competencias y establecer conexiones con la escena artística contemporánea vienesa. La inscripción tiene un costo no reembolsable de 50 EUR, el cual debe ser pagado antes del 1 de julio de 2025. Si eres seleccionado, deberás abonar una tarifa de participación en el programa de 1200 EUR antes del 8 de julio de 2025, la cual cubre entradas a eventos, talleres, conferencias, visitas y costos de producción de la exposición final.",,https://dasweissehaus.at/en/exhibition/open-call-for-curators-curators-agenda-vienna-2025/,Residencia,"Otras, Curaduría",2025-06-14 23:03:00,,,No,No,,No,,,No,,,Pago,Otras,50.0,EUR,54.0,False,,,False
Convocatoria | Escuela del Conocimiento Común 2025,Convocatoria | Escuela del Conocimiento Común 2025,,https://www.e-flux.com/announcements/672923/up-rooting-school-of-common-knowledge-at-museo-reina-sofia-and-macba/,España,"June 27, 2025",Yes,Museo Reina Sofía and MACBA Museu d’Art Contemporani de Barcelona,,No,"Dirigido a participantes internacionales interesados en una metodología de coaprendizaje y reflexión crítica. El objeto del programa, de carácter transdisciplinar, es explorar las controvertidas nociones de enraizamiento y desarraigo en el contexto de las complejidades actuales (coloniales, migratorias, situadas y ecológicas), basándose en el poder del lenguaje para moldear la comprensión del arte y la sociedad. Se buscan reflexiones sobre la pertenencia, las rutas coloniales, los legados tóxicos y las genealogías emancipadoras. El programa se realizará del 11 al 16 de noviembre de 2025 en Madrid y Barcelona, ofreciendo visitas a iniciativas, interacciones con exposiciones, una conferencia magistral y sesiones de lectura/debate. Los participantes deberán enviar una carta de motivación y biografía antes del 27 de junio de 2025 y realizar una contribución de 300 EUR para cubrir parte de los gastos.",,https://internationaleonline.org/activities/open-call-school-of-common-knowledge-2025/,Convocatoria,"Otras, Curaduría, Investigación",2025-06-14 23:03:00,,,No,No,,No,,,No,,,Pago,Otras,300.0,EUR,324.0,False,,,False
Premio | IV Bienal de Pintura Mª Isabel Comenge 2025,Premio | IV Bienal de Pintura Mª Isabel Comenge 2025,,https://app.datarte.art/convocatorias/bienal-pintura-maria-isabel-comenge-2025,España,"July 30, 2025",Yes,Fundación Juan José Castellano Comenge,,No,"Dirigida a artistas nacidos o residentes en la Comunidad Valenciana, que presenten una única obra pictórica realizada después de 2022, sin requerir pago de inscripción. Solo se admite pintura, el primer premio es de 15.000 euros y el segundo de 7.000 euros. No está  abierta a artistas de Latinoamérica, excepto que residan en Valencia.",,https://fundacionjjcc.com/,Premio,"Visuales, Pintura",2025-06-21 22:15:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Visuales,15000.0,EUR,16200.000000000002,True,,,False
Convocatoria | Patio Talento FLORA 2025 – Instalación Floral,Convocatoria | Patio Talento FLORA 2025 – Instalación Floral,,https://app.datarte.art/convocatorias/convocatoria-patio-talento-flora-instalacion-floral-2025,España,"June 27, 2025",Yes,Festival Flora,,No,"Dirigido a artistas o colectivos de cualquier país que nunca hayan creado una gran instalación floral.  El ganador tendrá la oportunidad de crear una instalación que competirá con las obras de artistas florales de renombre mundial por un primer premio de 25.000 euros o un segundo premio de 10.000 euros. FLORA es un certamen internacional sobre arte floral contemporáneo que sucede durante el mes de octubre en Córdoba, España.",,https://festivalflora.com/convocatoria/convocatoria-patio-talento-flora-2025-2/,Convocatoria,"Visuales, Instalación",2025-06-21 22:15:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,25000.0,EUR,27000.0,True,,,False
Convocatoria | 35º Festival Internacional Message to Man ,Convocatoria | 35º Festival Internacional Message to Man ,,https://festhome.com/festival/18,Rusia,"July 1, 2025",Yes,Festival Internacional Message to Man ,,No,"Dirigido a cineastas de todo el mundo a participar en sus competiciones internacional, nacional y experimental ""In Silico"". El festival busca largometrajes documentales, cortometrajes documentales, de ficción, animación y experimentales, terminados después del 1 de enero de 2024. La inscripción es gratuita para las competencias nacional y experimental ""In Silico"", pero la competencia internacional tiene un costo de entre 7 y 20 euros, dependiendo del formato y duración de la película. Los participantes compiten por el Gran Premio del Festival. El Festival se celebrará del 17 al 25 de octubre de 2025 en San Petersburgo, Rusia.",,http://message2man.com/en/,Convocatoria,"Cine, Documental, Largometraje, Cortometraje",2025-06-21 22:20:00,,,No,No,,No,,,No,,,Pago,Cine,20.0,EUR,21.6,False,9720.0,0.0,True
"Convocatoria | XXVII Certamen Internacional de Cortos ""Ciudad de Soria""","Convocatoria | XXVII Certamen Internacional de Cortos ""Ciudad de Soria""",,https://festhome.com/festival/491,España,"July 5, 2025",Yes,"Certamen Internacional de Cortos ""Ciudad de Soria"" ",,No,"La convocatoria internacional está dirigida a cortometrajes de producción extranjera, con una duración máxima de 30 minutos, y acepta todos los géneros (ficción, animación, documental, experimental) y temáticas, siempre que hayan sido finalizados a partir del 1 de enero de 2024. La inscripción se realiza a través de Festhome, con una tasa que varía según la fecha. Las películas deben presentarse con subtítulos en español. El festival ofrece premios monetarios y trofeos en diversas categorías, incluyendo Mejor Cortometraje Internacional de Ficción (€1000), Animación (€500) y Documental (€500), además de otros premios otorgados por distintos jurados. La organización cubre gastos de alojamiento, desayuno y una comida (hasta tres noches) para dos personas de cada cortometraje internacional seleccionado a concurso, siempre que el director no resida en España. Los artistas latinoamericanos pueden participar.El SOIFF 2025 se realizará en Soria, España, del 7 al 16 de noviembre de 2025.",,http://www.certamendecortossoria.org,Convocatoria,"Cine, Cortometraje, Ficción, Documental, Animación",2025-06-21 22:20:00,,,No,No,,No,,,No,,,Sin cargo,Cine,500.0,EUR,540.0,True,23922.0,0.0,True
Premio | 13º edición del Premio ARTEI 2025,Premio | 13º edición del Premio ARTEI 2025,Destacar,https://www.recursosculturales.com/premio-artei-a-la-produccion-de-teatro-independiente/,Argentina,"July 14, 2025",Yes,ARTEI - Asociación Argentina del Teatro Independiente,,No,"Se convoca a salas de teatro independiente argentinas (miembros de ARTEI) y sus grupos asociados. Se pueden presentar hasta dos proyectos teatrales inéditos por sala (teatro, infantil, danza, musical u objetos), diseñados para el espacio específico de la sala. Se otorgarán seis premios de $1.600.000 ARS cada uno, distribuidos entre el grupo ($1.120.000) y la sala ($480.000). Adicionalmente, la Fundación SAGAI aportará $200.000 a cada cooperativa ganadora y ARGENTORES un incentivo a los autores argentinos. Las obras premiadas deberán estrenarse dentro de los siete meses posteriores al 25 de agosto de 2025 y realizar al menos ocho funciones.",,https://artei.com.ar/artei/premio-artei/,Premio,Escénicas,2025-06-21 22:23:00,,,No,No,,No,,,No,,,Sin cargo,Escénicas,1600000.0,ARS,1760.0,True,1600000.0,,True
Premio | 48.ª edición del Premio SM de Literatura Juvenil Gran Angular 2026,Premio | 48.ª edición del Premio SM de Literatura Juvenil Gran Angular 2026,,https://www.recursosculturales.com/premio-literatura-juvenil-gran-angular/,España,"September 1, 2025",Yes,Fundación SM,,No,"Dirigido a escritores mayores de edad, de cualquier nacionalidad, a presentar novelas originales e inéditas en castellano, con una extensión de 80 a 300 páginas. Las obras deben enviarse físicamente (tres copias encuadernadas) y en formato digital (USB/pendrive), firmadas con seudónimo, e incluyendo un sobre cerrado con la información personal del autor y una declaración jurada de originalidad y cesión de derechos. El premio único consiste en 35.000 euros brutos y la publicación de la obra por parte de SM.",,https://es.literaturasm.com/premios-sm,Premio,"Literatura, Juvenil",2025-06-21 22:23:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,35000.0,EUR,37800.0,True,,,False
Premio | III Edición KBr Photo Award 2025,Premio | III Edición KBr Photo Award 2025,Destacar,https://www.recursosculturales.com/kbr-photo-award-premio-fundacion-mapfre/,España,"September 1, 2025",Yes,Fundación MAPFRE,,No,"Dirigido a fotógrafos mayores de edad, nacionales e internacionales, con trayectoria demostrada (al menos una exposición individual o publicación), a presentar proyectos fotográficos nuevos o en curso que sean inéditos. Se valorarán especialmente las propuestas en la tradición de la fotografía documental. El proyecto ganador recibirá 25.000 euros brutos para su realización en un plazo de 10 meses, una exposición individual en el KBr Barcelona Photo Center en febrero de 2027 y en las Salas de Fundación MAPFRE en Madrid en mayo de 2027, además de la publicación de un catálogo. ",,https://kbr.fundacionmapfre.org/kbr-photo-award/,Premio,"Visuales, Fotografía",2025-06-21 22:23:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,25000.0,EUR,27000.0,True,,,False
Fondos | Ayuda a la especialización y el perfeccionamiento artístico y técnico,Fondos | Ayuda a la especialización y el perfeccionamiento artístico y técnico,,https://www.recursosculturales.com/ibermusicas-residencias-compositores/,Múltiples Países,"October 1, 2025",Yes,Ibermúsicas,,No,"Destinada dirigido a profesionales de la industria musical (instrumentistas, cantantes, compositores, técnicos, luthiers, etc.) de Brasil, Chile, Colombia, Costa Rica, Cuba, España, México, Panamá, Paraguay, Perú, Portugal y Uruguay. Los proyectos, con una duración de uno a seis meses entre enero y diciembre de 2026, deben ser inéditos, incluyendo un detallado programa de estudio y una carta de invitación oficial de la institución o maestro anfitrión. El apoyo máximo es de USD 1.000 (o €1.000 para España y Portugal) por mes, cubriendo pasajes, manutención, material de estudio y honorarios. ",,https://www.ibermusicas.org/index.php/convocatorias/,Fondos,Música,2025-06-21 22:23:00,,,No,No,,No,,,No,,,Sin cargo,Música,1000.0,EUR,1080.0,True,,,False
Fondos | Concurso de largometraje de grandes audiencias,Fondos | Concurso de largometraje de grandes audiencias,,https://www.recursosculturales.com/incaa-concurso-de-largometraje-grandes-audiencias/,Argentina,"July 16, 2025",Yes,INCAA,,No,"Dirigido a productores argentinos, mayores de 18 años, que hayan alcanzado grandes audiencias (más de 75.000 espectadores en los últimos 10 años) a presentar proyectos de largometrajes de ficción inéditos y originales antes del inicio de rodaje, sin haber recibido fondos previos del INCAA para su producción. Se seleccionarán dos proyectos ganadores, cada uno con un premio de US$500.000 (pagaderos en pesos al tipo de cambio oficial). No está abierto a artistas de otros países latinoamericanos.",,https://www.incaa.gob.ar,Fondos,"Cine, Largometraje, Ficción",2025-06-21 22:23:00,,,No,No,,No,,,No,,,Sin cargo,Cine,500000.0,ARS,550.0,True,,500000.0,False
Premio | Premio Ibermúsicas de composición de obra para Banda Sinfónica,Premio | Premio Ibermúsicas de composición de obra para Banda Sinfónica,,https://www.recursosculturales.com/premio-ibermusicas-de-composicion-banda-sinfonica/,Múltiples Países,"October 1, 2025",Yes,Ibermúsicas,,No,"Dirigido a compositores de Iberoamérica (Brasil, Chile, Colombia, Costa Rica, Cuba, Ecuador, España, México, Panamá, Paraguay, Perú, Portugal y Venezuela) a participar en un concurso de creación de obras inéditas para Banda Sinfónica. Las obras seleccionadas, una por cada país participante, recibirán USD 2.500 (o €2.500) y serán estrenadas por destacadas bandas sinfónicas de Colombia, Costa Rica, Cuba, México y Venezuela durante la temporada 2026. Las composiciones deben durar entre 12 y 18 minutos, ser originales y adecuarse a un formato de banda sinfónica que permita su fácil ejecución.",,https://www.ibermusicas.org/wp-content/uploads/2020/04/9-Ibermusicas-Premio-de-composicion-de-obra-para-banda-sinfonica-2025.pdf,Premio,"Música, Composición",2025-06-21 22:23:00,,,No,No,,No,,,No,,,Sin cargo,Música,2500.0,EUR,2700.0,True,,,False
