Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion,Disciplina Limpia,Monto,Moneda,Monto_USD,Significativa,Premio_USD,Inscripcion_USD_web,Significativa_400
Convocatoria | Dona Ruth: Festival de Teatro Negro de São Paulo (Dona Ruth: FTNsp),Convocatoria | Dona Ruth: Festival de Teatro Negro de São Paulo (Dona Ruth: FTNsp),,https://docs.google.com/forms/d/e/1FAIpQLSd1qGgFAoi89P5tzv7AHehk0yxYud242wbbNmve6cu6klDjBQ/viewform,Brasil,"May 22, 2025",Yes,Dona Ruth: Festival de Teatro Negro de São Paulo,,No,"Dirigida a propuestas de espectáculos no inéditos de artistas, colectivos, grupos, compañías y otros tipos de producciones de autoría negra e indígena de países latinoamericanos, excepto Brasil, miembros del Programa IBERESCENA. Se seleccionarán entre 2 a 4 espectáculos para la programación internacional inédita de esta edición del festival. El Dona Ruth: FTNsp cubrirá los pagos de honorarios, pasajes aéreos, hospedaje, traslado local y costos de alimentación. El Festival se llevará a cabo en São Paulo (Brasil) del 17 al 26 de octubre de 2025.",,https://docs.google.com/forms/d/e/1FAIpQLSd1qGgFAoi89P5tzv7AHehk0yxYud242wbbNmve6cu6klDjBQ/viewform,Convocatoria,"Escénicas, Teatro, Performance, Danza, Musical",2025-04-24 14:22:00,,,No,No,,No,,,No,,,Sin cargo,Música,,BRL,,False,,,False
Convocatoria | Festival Tango + Tango,Convocatoria | Festival Tango + Tango,,https://linktr.ee/festivaltangomastango,Argentina,"May 2, 2025",Yes,Festival Tango + Tango - Hasta Trilce ,,No,Convocatoria abierta para espectáculos de Tango Música y Tango Danza para participar del Festival que se llevará a cabo  del 5 al 8 de junio de 2025 en Hasta Trilce. Dirigida a grupos y/o artistas residentes en AMBA y/o Provincia de Buenos Aires. ,,https://linktr.ee/festivaltangomastango,Convocatoria,"Música, Escénicas, Danza",2025-04-24 14:32:00,,,No,No,,No,,,No,,,Sin cargo,Música,,ARS,,False,,,False
Fondos | Concurso Desempolvando Archivos 2025,Fondos | Concurso Desempolvando Archivos 2025,Destacar,https://iniciativadearchivos.org/nueva-convocatoria-del-concurso-desempolvando-archivos-2025/,Argentina,"May 30, 2025",Yes,"Iniciativa de Archivos, Fundación Williams y Fundación Bunge y Born.",,No,"Dirigido a instituciones de Argentina que custodian fondos de archivo en el país, facilitando la organización, descripción y acceso público a sus valiosos acervos documentales. Se podrán presentar propuestas para dos líneas de financiamiento: Subsidios para diagnóstico: en esta línea se financian proyectos breves (una o dos
semanas) sujetos a la contratación de un experto en archivística (hasta $2.500.000). Subsidios para organización y descripción (hasta $6.500.000). ",,https://iniciativadearchivos.org/nueva-convocatoria-del-concurso-desempolvando-archivos-2025/,Fondos,"Otras, Archivos, Documentación",2025-04-24 14:51:00,,,No,No,,No,,,No,,,Sin cargo,Cine,2500000.0,ARS,2750.0,True,,,False
Convocatoria | Festival Internacional de Cine de la provincia de Buenos Aires,Convocatoria | Festival Internacional de Cine de la provincia de Buenos Aires,,https://institutocultural.gba.gob.ar/articulo-noticia/noticias-ficpba/inscripcion-para-la-tercera-edicion-de-ficpba,Argentina,"June 1, 2025",Yes,Instituto Cultural de la Provincia de Buenos Aires,,No,"Convocatoria abierta a producciones de largo y cortometraje, nacionales e internacionales, de todos los géneros, realizadas entre 2023 y 2025. Respecto a la temática deben ser películas que hagan foco en los conceptos de Identidad y Diversidad. La inscripción es gratuita. El Festival se realizará del 1 al 10 de octubre de 2025.",,https://institutocultural.gba.gob.ar/articulo-noticia/noticias-ficpba/inscripcion-para-la-tercera-edicion-de-ficpba,Convocatoria,Cine,2025-04-24 15:06:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,ARS,,False,,,False
Premio | 12° Salón de Artes Visuales 2025. Premios Adquisición,Premio | 12° Salón de Artes Visuales 2025. Premios Adquisición,,https://www.instagram.com/p/DIjp6Uiy7lj/,Argentina,"May 14, 2025",Yes,Casa de la Cultura de Río Cuarto - Agencia Córdoba Cultura,,No,"Dirigido artistas visuales mayores de 18 años, con una obra de su autoría, quienes deberán tener un mínimo de tres años de residencia en la provincia de Córdoba, Argentina. La temática es libre. La recepción de obras será del 12 al 14 de mayo en la Casa de la Cultura de Río Cuarto, donde se aceptarán obras de entre 100 cm y 200 cm por lado. Se otorgarán dos premios de adquisición de $800.000 y tres menciones honoríficas.",,https://cultura.cba.gov.ar/convocatoria-abierta-para-el-12-salon-de-artes-visuales-2025/,Premio,Visuales,2025-04-24 15:39:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,800000.0,ARS,880.0,True,,,False
Convocatoria | XXI Salón de Arte Textil en Pequeño y mediano formato,Convocatoria | XXI Salón de Arte Textil en Pequeño y mediano formato,,https://www.instagram.com/p/DIz-PByxjRB/?igsh=Z3M5dHJvaHlwY2E5,Argentina,"June 13, 2025",Yes,Museo de Arte Popular José Hernández,,No,La convocatoria estará abierta para todos los artistas que trabajan en toda expresión del arte textil. El tema de la presente convocatoria es libre. Se aceptarán hasta 2 obras por participante. Una por cada una de las categorías. La selección de las obras se realizará a través del envío de imágenes digitales en la primera fase. En esta oportunidad junto con la inscripción se deberá pagar un bono de $ 10.000 (diez mil pesos argentinos). Dicho bono no será reembolsado en caso de que la obra no sea seleccionada.,,https://buenosaires.gob.ar/cultura/museos/museojosehernandez/salon-de-arte-textil-en-pequeno-y-mediano-formato,Convocatoria,"Visuales, Diseño, Arte Textil",2025-04-26 14:16:00,,,No,No,,No,,,No,,,Pago,Diseño,10000.0,ARS,11.0,False,,,False
Residencia | Programa de Residencias Casa Alberto Heredia 2025-2026,Residencia | Programa de Residencias Casa Alberto Heredia 2025-2026,,https://es.artealdia.com/Convocatorias/CONVOCATORIA-ABIERTA-PROGRAMA-DE-RESIDENCIAS-CASA-ALBERTO-HEREDIA-2025-2026,Argentina,"May 31, 2025",Yes,Museo de Arte Moderno de Buenos Aires,,No,"El Programa de Residencias Casa Alberto Heredia 2025-2026 está dirigido a artistas y profesionales del arte, la cultura y la educación, argentinos y extranjeros con residencia en Argentina de al menos 3 años. No se menciona pago para participar. La convocatoria está abierta para diversas disciplinas artísticas sin especificar restricciones particulares, pero no está abierta para artistas latinoamericanos en general que no residan en Argentina.",,https://museomoderno.org/en/casa-alberto-heredia-residencias-nacionales/,Residencia,"Visuales, Otras",2025-04-26 21:58:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,ARS,,False,,,False
Convocatoria | PITCHING - Festival Internacional de Cine de Huesca,Convocatoria | PITCHING - Festival Internacional de Cine de Huesca,,https://festhome.com/festival/9489,España,"May 6, 2025",Yes,Festival Internacional de Cine de Huesca,,No,"Podrán participar realizadores/as emergentes residentes en España que tengan un cortometraje en proyecto o no finalizado, y necesiten apoyo de una productora para finalizarlo. Podrán presentarse cortometrajes de cualquier subgénero (ficción, no ficción, documental, animación) de máximo 30 min., de temática libre. Solamente se podrá presentar un proyecto por realizador/a o profesional emergente.",,https://www.huesca-filmfestival.com/pitching-hiff/,Convocatoria,Cine,2025-04-26 22:06:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,EUR,,False,,0.0,False
Convocatoria | Certamen Nacional de Cortometrajes de L`ALFÀS DEL PI,Convocatoria | Certamen Nacional de Cortometrajes de L`ALFÀS DEL PI,,https://festhome.com/festival/1770,España,"May 11, 2025",Yes,Ayuntamiento de l’Alfàs del Pi,,No,"El certamen está abierto a productores y realizadores de cine españoles, y/o con sede social en España. Disciplina: cine (cortometrajes). Se podrán presentar al certamen películas de ficción y de animación realizadas durante los años 2024 y 2025, cuya duración máxima no exceda los 30 minutos y no hayan sido presentadas en ediciones anteriores. Abierto a participantes españoles.",,https://www.festivaldelalfas.es,Convocatoria,"Cine, Cortometrajes",2025-04-26 22:06:00,,,No,No,,No,,,No,,,Pago,Cine,,EUR,,False,10260.0,0.0,True
Residencia | Programa de Residencias S+T+ARTS Buen-TEK,Residencia | Programa de Residencias S+T+ARTS Buen-TEK,Destacar,https://hipermedula.org/2025/04/programa-de-residencias-starts-buen-tek/,Múltiples Países,"June 1, 2025",Yes,Ars Electronica Linz GmbH & Co KG.,,No,"Dirigido a artistas o colectivos artísticos de los siguientes países elegibles: Argentina, Bolivia, Brasil, Chile, Colombia, Ecuador, Guyana, Paraguay, Perú, Surinam y Uruguay, interesados en la intersección de arte, conocimiento indígena y tecnología avanzada. Disciplinas involucradas: artes visuales, arte digital y prácticas artísticas transdisciplinarias. A través de un programa de 10 residencias de 5 meses de duración, a implementarse entre septiembre de 2025 y febrero de 2026, el proyecto invita a artistas a abordar retos en los ámbitos económico, ecológico y social, adoptando principios locales, regionales y/o ancestrales, y aportando una perspectiva crítica sobre las tecnologías.",,https://starts.eu/opportunities/starts-buen-tek-residencies-programme-2/,Residencia,Multidisciplinar,2025-04-26 22:08:00,Destacar?,,No,No,,No,,,No,,,Sin cargo,Otras,,USD,,False,,,False
"Programa de formación en arte, curaduría y teorías contemporáneas","Convocatoria | Programa de formación en arte, curaduría y teorías contemporáneas",,https://hipermedula.org/2025/04/programa-de-formacion-en-arte-curaduria-y-teorias-contemporaneas/,Argentina,"May 11, 2025",Yes,Centro de Arte UNLP,,No,"Programa de formación virtual gratuito en arte, curaduría y teorías contemporáneas, coordinado por Fernando Davis. Dirigido a personas interesadas en reflexión y producción crítica sobre arte contemporáneo. No requiere pago (actividad no arancelada). No especifica restricciones geográficas para participantes, por lo que parece abierto a artistas latinoamericanos.",,https://www.centrodearte.unlp.edu.ar/programa-de-formacion-en-arte-curaduria-y-teorias-contemporaneas-4/,Convocatoria,"Otras, Arte Contemporáneo, Curaduría",2025-04-26 22:08:00,,,No,No,,No,,,No,,,Pago,Visuales,,ARS,,False,,,False
Fondos | Apoyo a Profesionales de la Cultura y el Arte para estudios de Posgrado en el Extranjero (APCE),Fondos | Apoyo a Profesionales de la Cultura y el Arte para estudios de Posgrado en el Extranjero (APCE),,https://hipermedula.org/2025/04/apoyo-a-profesionales-de-la-cultura-y-el-arte/,México,"May 16, 2025",Yes,Secretaría de Cultura del Gobierno de México,,No,"Dirigido a profesionales de la cultura y el arte que desean realizar estudios de posgrado en el extranjero. Disciplinas: artes visuales, diseño, escénicas, música, letras, gestión cultural, Arquitectura. Este fondo es exclusivo para Mexicanos.",,https://sistemacreacion.cultura.gob.mx/convocatorias.html,Fondos,Multidisciplinar,2025-04-26 22:08:00,,,No,No,,No,,,No,,,Sin cargo,Otras,,MXN,,False,,2.5,False
Convocatoria | Taller IA+música. Creación en tiempos de algoritmos y caos digital,Convocatoria | Taller IA+música. Creación en tiempos de algoritmos y caos digital,,https://hipermedula.org/2025/04/iamusica/,Argentina,"May 19, 2025",Yes,MediaLab CCEBA Centro Cultural de España en Buenos Aires,,No,"Taller online sobre IA aplicada a la música, dirigido a músicos, productores, gestores culturales, programadores, diseñadores e investigadores interesados en explorar cómo la inteligencia artificial transforma procesos creativos en música y cultura digital. No se menciona costo, pero tiene cupo limitado. Abierto para participantes de habla hispana, sin especificar restricciones geográficas para artistas latinoamericanos.",,https://hipermedula.org/2025/04/iamusica/,Convocatoria,"Música, Otras",2025-04-26 22:08:00,,,No,No,,No,,,No,,,Sin cargo,Música,,ARS,,False,,,False
Convocatoria | IV  Muestra Internacional de Cine Poético Maldito Festival 2025,Convocatoria | IV  Muestra Internacional de Cine Poético Maldito Festival 2025,,https://www.recursosculturales.com/muestra-de-cine-poetico/,España,"June 30, 2025",Yes,Maldito Festival de Videopoesía,,No,"Dirigido a cineastas de cualquier edad, género, nacionalidad o lugar de residencia que presenten medio-largometrajes de carácter poético con duración mínima de 30 minutos. Requiere pago de tarifa de inscripción. Disciplinas: cine y poesía. Abierto a artistas de todo el mundo, incluidos latinoamericanos.",,https://malditofestival.com/inscripcion-iv-muestra-internacional-de-cine-poetico-maldito-festival-2025/,Convocatoria,"Cine, Poesía",2025-04-26 22:09:00,,,No,No,,No,,,No,,,Pago,Cine,,EUR,,False,,,False
Convocatoria | IX Concurso Internacional de Videopoesía Maldito Festival 2025,Convocatoria | IX Concurso Internacional de Videopoesía Maldito Festival 2025,,https://www.recursosculturales.com/maldito-festival-de-videopoesia/,España,"June 30, 2025",Yes,Maldito Festival de Videopoesía,,No,"Dirigido a cualquier persona sin restricción de edad, género, nacionalidad o lugar de residencia. No requiere pago para participar. Disciplinas: videopoesía, combinando poesía y video. Abierto a artistas de Latinoamérica.",,https://malditofestival.com,Convocatoria,"Otras, Audiovisual, Poesía",2025-04-26 22:09:00,,,No,No,,No,,,No,,,Sin cargo,Música,,EUR,,False,,,False
Convocatoria | Salón Nacional de Artes Visuales de Tandil 2025,Convocatoria | Salón Nacional de Artes Visuales de Tandil 2025,,https://www.recursosculturales.com/salon-nacional-artes-visuales-tandil/,Argentina,"June 3, 2025",Yes,Subsecretaría de Cultura y Educación - Museo Municipal de Bellas Artes de Tandil,,No,Dirigido a artistas plásticos mayores de 18 años residentes en Argentina. Disciplinas: artes visuales en general. No está abierto a artistas de Latinoamérica que no residan en Argentina.,,https://mumbat.com/52-salon-nacional-de-artes-visuales-2025/,Convocatoria,Visuales,2025-04-26 22:09:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,ARS,,False,1500000.0,,True
Premio | Premio Planeta de Novela 2025,Premio | Premio Planeta de Novela 2025,Destacar,https://www.recursosculturales.com/premio-planeta-de-novela/,España,"June 15, 2025",Yes, Editorial Planeta,,No,"Podrán participar en este concurso todos los escritores, mayores de edad, cualquiera que sea su nacionalidad, que presenten novelas originales, inéditas y escritas en castellano. Quedan excluidos los escritores que algún año anterior hayan resultado ganadores del Premio y las obras que concurran simultáneamente a otro premio. Se otorgará, como ganadora, un premio de UN MILLÓN de euros a la novela que se considere con mayores merecimientos. También se otorgará un accésit de DOSCIENTOS MIL euros a la novela finalista.",,https://www.planetadelibros.com/premios/premio-planeta-de-novela/15,Premio,"Literatura, Novela",2025-04-26 22:10:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,,EUR,,False,,,False
Beca | Becas Bilbao Arte para la realización de Proyectos Artísticos con cesión de estudio 2025-2026,Beca | Becas Bilbao Arte para la realización de Proyectos Artísticos con cesión de estudio 2025-2026,Destacar,https://www.recursosculturales.com/becas-fundacion-bilbao-arte/,España,"May 16, 2025",Yes,Fundación BilbaoArte Fundazioa,,No,"Dirigido a artistas con trayectoria artística y académica solvente independientemente de su edad y origen, excepto quienes obtuvieron la beca en la convocatoria anterior. Disciplinas: proyectos artísticos con enfoque en producción utilizando talleres de Imagen digital, MediaLab, Escultura, Serigrafía y grabado. Abierto a artistas de cualquier origen, incluyendo latinoamericanos.",,https://bilbaoarte.eus/convocatoria-de-ayudas-2025-26-para-la-realizacion-de-proyectos-artisticos-con-cesion-de-estudio-en-bilbao-arte/,Beca,Visuales,2025-04-26 22:10:00,,,No,No,,No,,,No,,,Sin cargo,Visuales,,EUR,,False,,,False
Convocatoria | Concurso de Cortometrajes Cartagena Negra,Convocatoria | Concurso de Cortometrajes Cartagena Negra,,https://www.recursosculturales.com/concurso-de-cortometrajes-cartagena-negra/,España,"June 1, 2025",Yes,Cartagena Negra,,No,"Dirigido a creadores de cortometrajes de cualquier país sin restricciones de procedencia. No requiere pago para participar. Disciplina: cine (géneros cine negro, policíaco, misterio o thriller). Abierto a artistas de Latinoamérica.",,https://colombia.travel/en/fairs-and-festivals/international-film-festival-cartagena-de-indias,Convocatoria,"Cine, Cortometrajes,",2025-04-26 22:10:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,EUR,,False,540.0,,True
Beca | Becas Leonardo a Investigadores y Creadores Culturales,Beca | Becas Leonardo a Investigadores y Creadores Culturales ,,https://www.recursosculturales.com/becas-leonardo-fundacion-bbva/,España,"May 30, 2025",Yes,Fundación BBVA,,No,"Dirigidas a investigadores y creadores culturales de nacionalidad española con residencia en España, o nacionales de otros países con residencia en España, con edades entre 30 y 45 años. Las disciplinas artísticas incluidas son: Artes Plásticas, Música y Ópera, y Creación Literaria y Artes Escénicas. No está abierta para artistas de Latinoamérica a menos que residan en España.",,https://www.redleonardo.es/informacion-bases-becas-red-leonardo/,Beca,"Visuales, Música, Escénicas, Literatura, Otras ",2025-04-26 22:10:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Música,,EUR,,False,,,False
Premio | Concurso Manga 2025,Premio | Concurso Manga 2025,,https://www.recursosculturales.com/concurso-manga-norma-editorial/,España,"September 29, 2025",Yes,Norma Editorial ,,No,"El concurso tiene carácter internacional, por lo que pueden presentarse obras en cualquier idioma y candidatos con cualquier nacionalidad y edad. La temática, estilo y género son totalmente libres. Se permite la presentación de un máximo de tres obras por autor o autora, ya sea de forma individual o en colectivo. Los ganadores de ediciones anteriores no podrán presentar nuevos proyectos. El premio consiste en un contrato de edición para completar una obra de 176 páginas y publicarla a través de Norma Editorial, que incluirá un anticipo de 4500 € brutos en concepto de royalties y derechos de representación.",,https://www.normaeditorial.com/noticia/bases-del-concurso-manga-2025,Premio,"Literatura, Manga,",2025-04-26 22:10:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,500.0,EUR,540.0,True,,,False
Premio | Premios de Novela Negra Cartagena Negra 2025,Premio | Premios de Novela Negra Cartagena Negra 2025,,https://www.recursosculturales.com/premios-de-novela-cartagena-negra/,España,"May 30, 2025",Yes,Cartagena Negra,,No,"Los Premios de Novela Cartagena Negra 2025 están dirigidos a autores de novelas de temática negra escritas en castellano, editadas en España y publicadas durante el año 2024. No se menciona que requiera pago para participar. La disciplina artística es la literatura, específicamente novela negra. No está explícitamente abierto para artistas latinoamericanos, ya que las obras deben estar editadas en España.",,https://www.cartagenanegra.com,Premio,"Literatura, Novela Negra",2025-04-26 22:11:00,Fuera del Universo,,No,No,,No,,,No,,,Sin cargo,Literatura,,EUR,,False,,,False
Premio | III Concurso Internacional de Arte Digital Antonio Gades “Carmen”,Premio | III Concurso Internacional de Arte Digital Antonio Gades “Carmen”,,https://www.recursosculturales.com/concurso-de-arte-digital-antonio-gades/,España,"May 15, 2025",Yes,Fundación Antonio Gades,,No,"Dirigido a artistas visuales, mayores de 18 años, a participar en este concurso que cuenta de dos modalidades: modalidad diseño de imagen y modalidad audiovisual (animación). Se les convoca para crear la imagen de la coreografía Carmen y para creación de un audiovisual de animación. Se otorgarán dos premios únicos premios: Mejor diseño gráfico e imagen: 1.000 € y Mejor audiovisual: 1.000 € (importe sujeto a retenciones).",,https://antoniogades.com/iii-concurso-de-arte-digital-antonio-gades/,Premio,"Diseño, Visuales, Animación, Audiovisual",2025-04-26 22:11:00,,,No,No,,No,,,No,,,Sin cargo,Música,1000.0,EUR,1080.0,True,1080.0,,True
Residencia | Writing in Residence 2025 Arquitectura,Residencia |  Writing in Residence 2025 Arquitectura,Destacar,https://www.recursosculturales.com/redaccion-en-residencia/,Italia,"May 14, 2025",Yes,Biennale di Venezia - Biennale College ASAC,,No,"Dirigida a jóvenes licenciados menores de 30 años de todo el mundo con un excelente conocimiento de la lengua italiana hablada y escrita, investigadores en Arquitectura, para escribir textos críticos que serán recogidos en una publicación de La Biennale di Venezia. La investigación se realizará sobre el terreno: los candidatos seleccionados serán invitados a participar en la 19 Exposición Internacional de Arquitectura. Tema: Inteligente. Natural. Artificial. Colectivo.",,https://www.labiennale.org/en/asac/biennale-college-asac-25-architettura,Residencia,"Diseño, Arquitectura",2025-04-26 22:11:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,,EUR,,False,,,False
Residencia | Residencias NOA 2025,Residencia | Residencias NOA 2025,,https://www.recursosculturales.com/residencia-quebrada-de-humahuaca/,Argentina,"May 30, 2025",Yes,Cruce de artistas,,No,"Residencia y Formación artística en la Quebrada de Humahuaca a realizarse del 29 de agosto a 7 de septiembre de 2025 en Tilcara, Jujuy. Argentina. Coordinado por Andrea Basmagi y Marcos Azulay
Dirigida a artistas nacionales e internacionales de diversas disciplinas y niveles de experiencia que deseen profundizar en sus procesos de producción dentro de un programa de formación y un marco de intercambio.",,https://linktr.ee/somoscrucedeartistas,Residencia,Multidisciplinar,2025-04-26 22:12:00,,,No,No,,No,,,No,,,Pago,Otras,,ARS,,False,,,False
Premio | Premio de Poesía Antonio González de Lama,Premio | Premio de Poesía Antonio González de Lama,,https://www.recursosculturales.com/premio-de-poesia-gonzalez-de-lama/,España,"June 30, 2025",Yes,Ayuntamiento de León,,No,"Pueden participar todas las personas mayores de 18 años, de cualquier nacionalidad, que presenten obras escritas en español y que no hayan ganado el premio en al menos las cinco últimas ediciones. ",,https://bop.dipuleon.es/publica/buscador-anuncios/anuncio/Extracto-de-la-convocatoria-del-premio-de-poesia-Antonio-Gonzalez-de-Lama/,Premio,"Literatura, Poesía",2025-04-26 22:12:00,,,No,No,,No,,,No,,,Sin cargo,Literatura,,EUR,,False,,,False
Convocatoria | Festival de Cortos de Bogotá – Bogoshorts,Convocatoria | Festival de Cortos de Bogotá – Bogoshorts,,https://www.recursosculturales.com/festival-de-cortos-de-bogota-bogoshorts/,Colombia,"August 6, 2025",Yes,Festival de Cortos de Bogotá – Bogoshorts,,No,"El Festival de Cortos de Bogotá - BOGOSHORTS, que se celebrará del 2 al 9 de diciembre de 2025, está dirigido a realizadores de cortometrajes de todo el mundo, incluyendo Latinoamérica. La inscripción es gratuita para la Competencia Nacional y la Competencia VR, con una tasa de 20 USD para otras categorías. Las disciplinas incluyen ficción, animación, documental, experimental, videoclip y realidad virtual.",,https://festival.bogoshorts.com,Convocatoria,"Cine, Cortometrajes",2025-04-26 22:13:00,,,No,No,,No,,,No,,,Sin cargo,Cine,20.0,COP,0.0052,False,,,False
Convocatoria | Artists at Risk ‘State of the ART(ist)’ 2025,Convocatoria | Artists at Risk ‘State of the ART(ist)’ 2025,,https://on-the-move.org/news/ars-electronica-artists-risk-state-artist-2025-online-austria,Austria,"May 31, 2025",Yes,Ars Electronica y el Ministerio Federal de Asuntos Europeos e Internacionales de Austria,,No,"Dirigida a artistas, colectivos y organizaciones cuyo trabajo se ve amenazado por conflictos, represión, crisis ambientales o desigualdad social. Busca proyectos que conecten arte y derechos humanos en cualquier formato, incluyendo performances, software social, IA o movimientos de base. Ofrece premios de hasta 6.000 € y la posibilidad de exhibir las obras en el Festival Ars Electronica y en la Kunsthalle virtual.",,,Convocatoria,Multidisciplinar,2025-04-26 22:18:00,,,No,No,,No,,,No,,,Sin cargo,Otras,6000.0,EUR,6480.0,True,,,False
Residencia | Summer Valga Architecture Residency 2025 on ‘Material Purgatory’,Residencia | Summer Valga Architecture Residency 2025 on ‘Material Purgatory’,,https://on-the-move.org/news/vares-summer-valga-architecture-residency-2025-material-purgatory-estonia,Estonia,"May 12, 2025",Yes,VARES Valga Architecture Residency,,No,"Dirigido a investigadores, arquitectos y creadores con experiencia en intervenciones espaciales, instalaciones urbanas o investigación de materiales; pueden postular individuos o grupos. No requiere pago para participar y ofrece estipendio, apoyo para viajes y presupuesto de producción. Disciplinas: arquitectura, arte y prácticas espaciales; está abierta a artistas de Latinoamérica.",,https://vares.space/en/,Residencia,"Diseño, Arquitectura",2025-04-26 22:18:00,,,No,No,,No,,,No,,,Sin cargo,Diseño,,,,False,,,False
Residencia | La Fabrique des Arts Residency Programme 2025–26,Residencia | La Fabrique des Arts Residency Programme 2025–26,,https://on-the-move.org/news/fondation-fiminco-la-fabrique-des-arts-residency-programme-2025-26-france,Francia,"May 11, 2025",Yes,Fondation Fiminco,,No,"Convocatoria abierta a artistas y artesanos franceses e internacionales que trabajen en los campos de las artes visuales, la artesanía, la danza, la música, el diseño, el cine, la literatura, la investigación, la escritura y el comisariado, sin restricciones de edad, para el programa de residencia en Romainville (Seine-Saint-Denis), en el Gran París. La Fundación Fiminco acogerá a artistas durante 3 a 10 meses, de septiembre de 2025 a julio de 2026. Se asigna a los artistas una beca de producción, cuyo monto varía entre 1250 € y 5000 €, según la duración de la residencia.",,https://www.fondationfiminco.com/la-fabrique-artistes.html,Residencia,Multidisciplinar,2025-04-26 22:18:00,,,No,No,,No,,,No,,,Sin cargo,Otras,250.0,EUR,270.0,False,,,False
Convocatoria | Site-Specific Work for Nuit Blanche 2025,Convocatoria | Site-Specific Work for Nuit Blanche 2025,,https://on-the-move.org/news/delegation-european-union-canada-ocad-university-site-specific-work-nuit-blanche-2025-canada,Canadá,"May 9, 2025",Yes,Delegation of the European Union to Canada / OCAD University,,No,"Dirigido a artistas que actualmente residen en Canadá o la UE, con conocimientos técnicos sobre el trabajo con modelos 3D y software de mapeo de proyección, para presentar propuestas que responden directamente al tema del Tratado del Agua. Obras de arte digitales, animadas, multimedia, experimentales, de medios mixtos y/o interactivas, originales o reutilizadas, que se pueden mapear y hacer específicas del sitio para el lado este u oeste de los silos de malteado de Canadá.",,https://www.eeas.europa.eu/delegations/canada/call-projection-artists-site-specific-work-canada-malting-silos-nuit-blanche-2025_en?s=220,Convocatoria,"Visuales, Video, Multimedia, Arte digital",2025-04-26 22:18:00,,,No,No,,No,,,No,,,Sin cargo,Cine,,CAD,,False,,,False
Convocatoria | SPAM New Media Festival,Convocatoria | SPAM New Media Festival,,https://spamnewmediafestival.com/Call-Out,EEUU,"May 16, 2025",Yes,SPAM New Media Festival - Seatle,,No,"Dirigido a artistas y profesionales que trabajan con arte digital, experimental y nuevas tecnologías; no requiere pago para participar. Disciplinas: instalaciones interactivas, obras inmersivas, video, proyección, audio, música, performance, charlas, talleres y proyecciones. Está abierta a artistas de cualquier país, incluyendo Latinoamérica.",,https://spamnewmediafestival.com/Call-Out,Convocatoria,"Visuales, Música, Nuevas Tecnologías",2025-04-26 22:18:00,,,No,No,,No,,,No,,,Sin cargo,Música,,USD,,False,,,False
Residencia | ACC Creators Residency 2025,Residencia | ACC Creators Residency 2025,,https://www.artconnect.com/opportunity/J_wvs88S3UHHGgfp4LNxw,Corea del Sur,"April 30, 2025",Yes,ACC - Centro Nacional de Cultura Asiática,,No,"Abierto a creadores nacionales e internacionales, incluidos artistas, investigadores e ingenieros, capaces de desarrollar y realizar proyectos basados en el arte y la tecnología. El tema esta año es “La era de la inteligencia”. Dirigido a nuevos proyectos que utilizan tecnologías como IA, VR, MR, XR, audiovisual, robótica, IoT, captura de movimiento, juegos, láser, medios cinéticos, sonido, video, audio espacial y más, basados en el tema de la convocatoria abierta.",,https://www.acc.go.kr/en/board/board.do?PID=1001&boardID=NOTICE&action=Read&idx=2448,Residencia,"Otras, Visuales, Investigación, Nuevas Tecnologías",2025-04-26 22:23:00,,,No,No,,No,,https://www.acc.go.kr/main/contents.do?PID=050601,No,,,Sin cargo,Visuales,,,,False,,,False
Convocatoria | Citofonare PimOff. Programa de residencias de danza contemporánea,Convocatoria | Citofonare PimOff. Programa de residencias de danza contemporánea,,https://www.artconnect.com/opportunity/O5gUYhOO0f63b3yzeFHgf,Italia,"April 30, 2025",Yes,Citofonare PimOff ,,No,"Dirigida a artistas italianos e internacionales que presenten un proyecto de danza contemporánea en fase de creación y que no haya sido estrenado. Residencia de un máximo de 10 días, de febrero a mayo de 2026, a los artistas seleccionados, ofreciéndoles el uso de la sala de teatro y su equipamiento; apoyo financiero; apoyo organizativo, comunicativo y promocional. Cada residencia finaliza con un momento de encuentro e intercambio entre los artistas y el público.",,https://www.pimoff.it/en/citofonare-pimoff,Convocatoria,"Escénicas, Danza, Performance",2025-04-26 22:24:00,,,No,No,,No,,https://www.pimoff.it/en/citofonare-pimoff,No,,,Sin cargo,Escénicas,,EUR,,False,,,False
