Nombre,Resumen generado por la IA,Destinatarios,URL,País,Fecha de cierre,Publicar,Entidad,Obtener Base URL,Obtener BASE URL?,Og_Resumida,Obtener Disciplinas,Base URL,Categoría,Disciplina,Created time,Estado de la oportunidad,AI keywords,Top,Obtener Requisitos,Robot Requisitos,Obtener Disciplina,Requisitos,Instituciones,Tutorial,URL Tutorial,Texto Tutorial,Inscripcion
Premio | XXIX Certamen de Narrativa Premio “María de Maeztu”,Premio | XXIX Certamen de Narrativa Premio “María de Maeztu”,,https://www.escritores.org/recursos-para-escritores/40365-xxix-certamen-de-narrativa-premio-maria-de-maeztu,España,"July 21, 2025",Yes,Asamblea de Mujeres de Estella-Lizarra (Navarra),,No,Dirigido a mujeres mayores de 16 años de cualquier nacionalidad o residencia; no requiere pago; disciplina: narrativa (relato) en castellano o euskera; premio de 1.200 euros; abierto a participantes de Latinoamérica.,,https://www.estella-lizarra.com/noticias/certamen-literario-maria-de-maeztu/,Premio,"Literatura, Narrativa","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | XXII Premio Nacional de Crítica Literaria y Ensayo Político Guillermo Rousset Banda 2025,Premio | XXII Premio Nacional de Crítica Literaria y Ensayo Político Guillermo Rousset Banda 2025,,https://www.escritores.org/recursos-para-escritores/40461-xx-premio-anual-de-ensayo-politico-y-critica-literaria-guillermo-rousset-banda,México,"July 25, 2025",Yes,Universidad Autónoma de Ciudad Juárez,,No,"Dirigido a escritoras y escritores mexicanos mayores de 18 años, residentes en México o en el extranjero. No requiere pago para participar. Disciplina: ensayo literario sobre educación, economía, sociedad, filosofía o cultura. El premio es de $150,000 MXN. ",,https://www.uacj.mx/convocatorias/convocatorias/detalle.html?id=2207,Premio,"Literatura, Ensayo Político, Crítica Literaria","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | Premio Nacional de Literatura José Fuentes Mares 2025,Premio | Premio Nacional de Literatura José Fuentes Mares 2025,,https://www.escritores.org/recursos-para-escritores/40462-xl-premio-nacional-de-literatura-jose-fuentes-mares,México,"July 25, 2025",Yes,Universidad Autónoma de Ciudad Juárez,,No,"Dirigido a personas escritoras mexicanas de origen o por naturalización, sin importar que actualmente residan en el país o en el extranjero. Se considerarán únicamente obras dramáticas, publicadas en lengua española, por una editorial nacional o extranjera, entre agosto de 2021 y julio de 2025. El premio otorga $150,000 MXN y una medalla.",,https://comunica.uacj.mx/06-05-2025/67186,Premio,"Literatura, ","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | VI Premio de Relatos de la Villa de San Juan del Puerto “Cátedra Diego Rodríguez de Estrada”,Premio | VI Premio de Relatos de la Villa de San Juan del Puerto “Cátedra Diego Rodríguez de Estrada”,,https://www.escritores.org/recursos-para-escritores/40545-vi-premio-de-relatos-de-la-villa-de-san-juan-del-puerto,España,"July 25, 2025",Yes,"IES Diego Rodríguez de Estrada - Ayuntamiento de San Juan del Puerto (Huelva) ",,No,"Abierto a todos los escritores mayores de dieciocho años que presenten sus obras escritas en lengua española. Las obras deben ser inéditas, originales y no haber sido premiadas en ningún otro certamen. Cada autor puede presentar una única obra. Los relatos deben tener una extensión de entre 2,500 y 4,500 palabras. El premio para el ganador es de 2.000 euros. La convocatoria está abierta internacionalmente, lo que incluye a artistas de Latinoamérica.",,https://blogsaverroes.juntadeandalucia.es/iesdiegorodriguezdeestrada/2025/05/26/concurso-de-relatos-2025/,Premio,"Literatura, Relato","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
"Premio | XXIX Premio de Novela Corta «Salvador García Aguilar» ","Premio | XXIX Premio de Novela Corta «Salvador García Aguilar» ",,https://www.escritores.org/recursos-para-escritores/40557-xxix-premio-de-novela-corta-salvador-garcia-aguilar,España,"July 31, 2025",Yes,Ayuntamiento de Rojales,,No,"Abierto a escritores de cualquier nacionalidad a presentar obras inéditas y sin compromisos de edición, que no hayan sido premiadas ni publicadas previamente. Se excluyen los ganadores de ediciones anteriores. La participación es con novelas cortas, de tema, forma y estilo libres, que cumplan con el concepto literario de novela. Los autores pueden presentar cuantos originales deseen. Las obras, de 80 a 125 páginas, se entregarán solo en papel y bajo seudónimo. Se establece un premio único de 4.000 €. ",,https://www.rojales.es/xxix-premio-de-novela-cortasalvador-garcia-aguilar/,Premio,"Literatura, Novela corta","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | VI Premio Internacional de Poesía Juan Ramón Jiménez De Coral Gables 2025,Premio | VI Premio Internacional de Poesía Juan Ramón Jiménez De Coral Gables 2025,,https://www.escritores.org/recursos-para-escritores/40571-vi-premio-internacional-de-poesia-juan-ramon-jimenez-de-coral-gables-2025,EEUU,"July 31, 2025",Yes,Editorial Art-Solido,,No,"Dirigido a autores internacionales que escriban poesía en español; no requiere pago para participar. Disciplina: poesía. Los libros, con absoluta libertad temática y formal, tendrán una extensión comprendida entre los 600 y 1000 versos o líneas, bien entendido que el texto impreso no tendrá menos de 60 ni más de 100 páginas a doble espacio. Premio de $1,000 USD, publicación del libro y 20 ejemplares; abierto a artistas de Latinoamérica.",,https://artsolido.com/convocatoria/,Premio,"Literatura, Poesía","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | VIII Premio Internacional ‘Ramos Ópticos’ al Mejor Relato sobre Jazz,Premio | VIII Premio Internacional ‘Ramos Ópticos’ al Mejor Relato sobre Jazz,,https://www.escritores.org/recursos-para-escritores/40496-viii-premio-internacional-ramos-opticos-al-mejor-relato-sobre-jazz,España,"August 1, 2025",Yes,Festival Internacional Jazz Palencia,,No,"Dirigido a autores mayores de edad que escriban relatos en español inspirados en el jazz; no requiere pago para participar. Disciplina: literatura (relato). Premio: 2.000 euros más lote de libros para el ganador y accésit de 300 euros; abierto a participantes de cualquier país, incluyendo Latinoamérica.",,https://jazzpalencia.es/se-convoca-una-nueva-edicion-del-premio-internacional-ramos-opticos-al-mejor-relato-sobre-jazz-3/,Premio,"Literatura, Música","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | II Concurso Internacional de Guiones “Break On Time”,Premio | II Concurso Internacional de Guiones “Break On Time”,,https://www.escritores.org/recursos-para-escritores/40558-ii-concurso-internacional-de-guiones-break-on-time,España,"August 1, 2025",Yes," ISII Group",,No,"Dirigido a guionistas mayores de edad de cualquier nacionalidad con experiencia previa en la industria audiovisual. No se especifica si requiere pago, se centra en el género del guion y premia con 3.000 euros y posibilidad de producción a los ganadores. Está abierto a artistas de Latinoamérica.",,https://www.isiigroup.com/break-on-time,Premio,"Cine, Guión","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | Premio Lo Mejor de Nos 2025,Premio | Premio Lo Mejor de Nos 2025,,https://www.escritores.org/recursos-para-escritores/40572-premio-lo-mejor-de-nos-2025,Venezuela,"August 3, 2025",Yes,Banesco,,No,"Dirigido a venezolanos, dentro y fuera del país, y a extranjeros residenciados en Venezuela. No requiere pago para participar. Disciplina: historias de no ficción; premio único de 450 dólares. Abierto para artistas de Latinoamérica siempre que cumplan con los requisitos de nacionalidad o residencia.",,https://www.banesco.com/nota-de-prensa/premio-lo-mejor-de-nos-abierta-la-convocatoria-2025/,Premio,"Literatura, Relato Documental","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
"Premio | XXII Concurso Bienal Nacional de Cuento ""Germán Patrón Candela”","Premio | XXII Concurso Bienal Nacional de Cuento ""Germán Patrón Candela”",,https://www.escritores.org/recursos-para-escritores/40426-xxii-concurso-bienal-nacional-de-cuento-german-patron-candela,Perú,"August 16, 2025",Yes,CEPROCUT,,No,"Dirigido a jóvenes residentes en Perú de 17 a 27 años, excluyendo a ganadores anteriores. El objetivo es promover la creación literaria relacionada con el patrimonio cultural de la región de procedencia del participante, abarcando aspectos como costumbres, música, historia o gastronomía. Las obras deben ser originales e inéditas, de 5 a 10 páginas. El premio es de S/ 3,000 soles y no está abierto a artistas de Latinoamérica fuera de Perú.",,https://www.instagram.com/p/DIJ1UyWgFiM/,Premio,"Literatura, Relato, Cuento","June 11, 2025 1:24 PM",,,No,No,,No,,,No,,,
Premio | VI Certamen de Poesía Cecilio Fernández Testón,Premio | VI Certamen de Poesía Cecilio Fernández Testón,,https://www.escritores.org/recursos-para-escritores/40150-vi-certamen-de-poesia-cecilio-fernandez-teston,España,"August 18, 2025",Yes,Ayuntamiento de Peñamellera Baja,,No,"Dirigido a poetas nacionales y extranjeros sin restricciones, incluyendo artistas de Latinoamérica, sin requerir pago para participar. Disciplina: poesía (un soneto, tema libre). Premio principal de 1.800 euros, escultura y diploma; el segundo y tercer lugar reciben diplomas y placa honorífica.",,https://www.aytopbpanes.es/bases-del-certamen-2025,Premio,"Literatura, Poesía","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | Premio Pura Pinche Fortaleza de Novela Gráfica 2025,Premio | Premio Pura Pinche Fortaleza de Novela Gráfica 2025,,https://www.escritores.org/recursos-para-escritores/40189-premio-pura-pinche-fortaleza-de-novela-grafica-2025,México,"August 18, 2025",Yes,Pura Pinche Fortaleza Cómics,,No,"Dirigido a autores mexicanos y extranjeros residentes en México mayores de 18 años; no requiere pago para participar. Disciplinas: novela gráfica y cómic. El premio consiste en la publicación y entrega de 1,000 ejemplares de la obra ganadora; no está abierto para artistas de toda Latinoamérica, solo para quienes residen en México.",,https://purapinchefortalezacomics.com/,Premio,"Literatura, Visuales, Diseño, Novela Gráfica, Cómic","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | 2da Edición del Premio Literario Xperience Caixabank,Premio | 2da Edición del Premio Literario Xperience Caixabank,,https://www.escritores.org/recursos-para-escritores/40473-segunda-edicion-del-premio-literario-xperience-caixabank,España,"August 30, 2025",Yes,CaixaBank y Plataforma Editorial,,No,"Dirigido a escritores mayores de edad de cualquier nacionalidad que residan en España; no requiere pago para participar. Disciplinas: obras literarias en castellano (ficción, autoficción y no ficción) sobre música, gastronomía, deporte o cultura. Premio de 2.000 euros y 100 ejemplares; no está abierto a artistas que residan fuera de España, incluyendo Latinoamérica.",,https://www.plataformaeditorial.com/post/361/1/10637/2-edicion-premio-literario-xperience-caixa-bank,Premio,Literatura,"June 11, 2025 1:25 PM",Fuera del Universo,,No,No,,No,,,No,,,
Premio | Premio Literario “Ciutat D’Onda” de Novela 2025,Premio | Premio Literario “Ciutat D’Onda” de Novela 2025,,https://www.escritores.org/recursos-para-escritores/39977-premio-literario-ciutat-d-onda-de-novela-2025,España,"August 31, 2025",Yes,Ayuntamiento de Onda,,No,"Abierto a personas físicas de cualquier nacionalidad residentes en España y mayores de edad a presentar novelas originales e inéditas escritas en castellano. Las obras no deben haber sido premiadas ni publicadas previamente. La temática es libre, pero la ciudad de Onda debe ser un elemento trascendental en la trama, los manuscritos, con una extensión de 100.000 a 150.000 palabras. El premio consiste en 20.000,00 euros y una escultura conmemorativa, además de la publicación de la obra ganadora. Solo para residentes en España.",,https://www.infosubvenciones.es/bdnstrans/GE/es/convocatorias/804545,Premio,"Literatura, Novela","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | 47º Premio “Tigre Juan” 2025,Premio | 47º Premio “Tigre Juan” 2025,,https://www.escritores.org/recursos-para-escritores/40136-47-premio-tigre-juan-2025,España,"August 31, 2025",Yes,Asociación Cultural “Tribuna Ciudadana”,,No,"El Premio busca reconocer y dar visibilidad a una obra narrativa de indudable potencia literaria, escrita y editada en lengua castellana (o traducida de otras lenguas del Estado) y publicada entre el 1 de septiembre de 2024 y el 31 de agosto de 2025, cuya difusión no haya correspondido a su valía. Pueden participar autores mayores de edad, sin importar si son noveles o consagrados, siempre que sus obras sean inéditas, originales, no premiadas previamente en otros certámenes y no autoeditadas. El premio otorga una dotación económica tanto al ganador como al finalista, tomando como referencia 10.000 € para el ganador y 5.000 € para el finalista, además del reconocimiento y la mayor visibilidad para la obra.",,http://www.tribunaciudadana.org/key/premio-tigre-juan/bases-xlvii-premio-tigre-juan-2025_3807_207_4128_0_1_in.html,Premio,"Literatura, Obra Publicada","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | XXV Concurso de Cuentos Ciudad de Marbella,Premio | XXV Concurso de Cuentos Ciudad de Marbella,,https://www.escritores.org/recursos-para-escritores/40519-xxv-concurso-de-cuentos-ciudad-de-marbella,España,"August 31, 2025",Yes,Fundación José Banús y Pilar Calvo Sánchez de León,,No,"Dirigido a mayores de edad de cualquier nacionalidad, sin requerir pago. Disciplina: cuento literario. El premio es de 5.000 euros para adultos y 2.000 euros para infantil, y la convocatoria está abierta a participantes de Latinoamérica.",,https://www.fundacionbanus.com/xxv-concurso-de-cuentos-ciudad-de-marbella/,Premio,"Literatura, Cuento","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | II Premio Hispanoamericano de Narrativa Las yubartas,Premio | II Premio Hispanoamericano de Narrativa Las yubartas,,https://www.escritores.org/recursos-para-escritores/40595-ii-premio-hispanoamericano-de-narrativa-las-yubartas,EEUU,"September 1, 2025",Yes,Feria Internacional del Libro de la Ciudad de Nueva York,,No,"Abierto a presentar manuscritos narrativos originales e inéditos de cualquier nacionalidad, escritos en español (o bilingües/experimentales con español de referencia), que incluyan novelas, cuentos, cuentos en verso y ensayos novelísticos, con un carácter literario y una extensión recomendada de 50 a 250 páginas. El ganador recibirá un anticipo de derechos de autor de $4,200 USD y se comprometerá a firmar contratos de publicación exclusivos con las editoriales participantes.",,https://filnyc.org/las-yubartas/,Premio,Literatura,"June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
"Premio | XLVI Premio Internacional Afundación de Periodismo Julio Camba ","Premio | XLVI Premio Internacional Afundación de Periodismo Julio Camba ",,https://www.escritores.org/recursos-para-escritores/40539-premio-internacional-afundacion-de-periodismo-julio-camba,España,"September 10, 2025",Yes,Afundación,,No,"Dirigido a periodistas y autores de artículos de opinión o periodismo literario, con una extensión máxima de mil doscientas palabras, publicados en lengua castellana entre el 1 de septiembre de 2024 y el 31 de agosto de 2025. Disciplina: periodismo literario; premio de 10.000 euros para el ganador y 2.000 euros para los finalistas; abierto a participantes de toda Hispanoamérica, incluida Latinoamérica.",,https://www.afundacion.org/docs/galeria/bases_XLVI_PREMIO%20CAMBA.pdf,Premio,"Otras, Literatura, Periodismo","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | Nuestra América 2025,Premio | Nuestra América 2025,,https://www.escritores.org/recursos-para-escritores/40528-nuestra-america-2025,España,"September 12, 2025",Yes,Diputación Provincial de Sevilla,,No,"Dirigido a autores de cualquier nacionalidad con monografías inéditas sobre temas americanos; no requiere pago para participar; disciplina: literatura (ensayo o monografía); premio de 4,000 euros para el ganador y 1,500 euros para el accésit; está abierta a participantes de América Latina.",,https://www.dipusevilla.es/comunicacion/noticias/Hasta-el-12-de-septiembre-entrega-de-originales-para-el-Premio-Nuestra-America-2025-de-la-Diputacion-que-incrementa-la-dotacion-de-sus-premios/,Premio,"Literatura, Ensayo, Monografía","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | Concurso de Novela Gráfica BRMU 2025,Premio | Concurso de Novela Gráfica BRMU 2025,,https://www.escritores.org/recursos-para-escritores/40533-concurso-de-novela-grafica-brmu-2025,España,"September 12, 2025",Yes,Biblioteca Regional de Murcia,,No,Dirigido a mayores de edad socios de bibliotecas públicas de España; no requiere pago para participar. Disciplinas: novela gráfica (narrativa e ilustración). El premio es de 5.000 euros y no está abierto a artistas de Latinoamérica.,,https://sede.carm.es/web/pagina?IDCONTENIDO=4204&IDTIPO=240&RASTRO=c%24m40288,Premio,"Literatura, Visuales, Diseño","June 11, 2025 1:25 PM",Fuera del Universo,,No,No,,No,,,No,,,
Premio | VIII Premio internacional de Narrativa “Ciudad de la Cruz”,Premio | VIII Premio internacional de Narrativa “Ciudad de la Cruz”,,https://www.escritores.org/recursos-para-escritores/40220-8-premio-de-narrativa-ciudad-de-la-cruz-albacara-2025,España,"September 15, 2025",Yes,Ayuntamiento de Caravaca de la Cruz,,No,"Dirigido a personas mayores de 18 años de cualquier nacionalidad; no requiere pago para participar. Disciplina: narrativa (relato en castellano, inédito, temática relacionada con Caravaca de la Cruz). Premio único de 1.500 euros; abierto a autores de Latinoamérica.",,https://premioalbacara.com/premios/premio-nacional-de-narrativa-ciudad-de-la-cruz/,Premio,"Literatura, Narrativa","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | XXXIV Premio Edebé de Literatura Infantil y Juvenil,Premio | XXXIV Premio Edebé de Literatura Infantil y Juvenil,,https://www.escritores.org/recursos-para-escritores/40270-xxxiv-premio-edebe-de-literatura-infantil-y-juvenil,España,"September 15, 2025",Yes,Edebé,,No,"El premio tiene como objetivo reconocer y publicar novelas originales e inéditas, con temática libre, destinadas a lectores jóvenes, y está abierto a autores de cualquier nacionalidad residentes en España. Se establecen dos modalidades: infantil (7 a 12 años, 25.000 €) con obras de 20 a 80 páginas, y juvenil (más de 12 años, 30.000 €) con obras de 80 a 200 páginas. Las obras deben estar escritas en castellano o en cualquiera de las lenguas oficiales del Estado español, y los autores ceden en exclusiva los derechos de explotación a Edebé en caso de ser premiados.",,https://edebe.com/premio-edebe/,Premio,"Literatura, Novela Infantil y Juvenil","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
"Premio | Premio Asturias Joven de Poesía, Narrativa y Textos Teatrales 2025","Premio | Premio Asturias Joven de Poesía, Narrativa y Textos Teatrales 2025",,https://www.escritores.org/recursos-para-escritores/40521-premio-asturias-joven-de-poesia-narrativa-y-textos-teatrales-2025,España,"September 15, 2025",Yes,Principado de Asturias,,No,"Dirigido a jóvenes hasta 35 años nacidos o residentes en Asturias, o descendientes hasta segundo grado de emigrantes asturianos; no requiere pago; disciplinas: poesía, narrativa y textos teatrales; premio de 3.000 euros para cada modalidad y en la publicación de los libros.; no está abierto a artistas de Latinoamérica salvo descendientes de asturianos.",,https://juventud.asturias.es/-/premio-asturias-joven-de-poes%C3%ADa-narrativa-y-textos-teatrales-,Premio,"Literatura, Poesía, Narrativa, Dramaturgia","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
"Premio | 8º Premio de Poesía Mística ""San Juan de la Cruz"" Albacara 2025","Premio | 8º Premio de Poesía Mística ""San Juan de la Cruz"" Albacara 2025",,https://www.escritores.org/recursos-para-escritores/40221-8-premio-de-poesia-mistica-san-juan-de-la-cruz-albacara-2025,España,"September 15, 2025",Yes,Ayuntamiento de Caravaca de la Cruz,,No,Dirigido a personas mayores de edad de cualquier nacionalidad que presenten poemarios inéditos en castellano; no requiere pago para participar. Disciplina: poesía mística. Premio de 3.500 euros y publicación; abierto a autores de Latinoamérica.,,https://premioalbacara.com/premios/premio-poesia-mistica-san-juan-de-la-cruz/,Premio,"Literatura, Poesía","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | XXXIX Premio Internacional de Poesía “Antonio Oliver Belmás”,Premio | XXXIX Premio Internacional de Poesía “Antonio Oliver Belmás”,,https://www.escritores.org/recursos-para-escritores/40110-xxxix-premio-internacional-de-poesia-antonio-oliver-belmas,España,"September 26, 2025",Yes,Universidad Popular de Cartagena,,No,"Dirigido a poetas de cualquier nacionalidad, incluyendo Latinoamérica, que presenten obras originales e inéditas en castellano, con una extensión mínima de 400 versos; Disciplina: poesía. El premio es de 9.500 euros y publicación del libro.",,https://www.cartagena.es/detalle_noticias.asp?id=81676,Premio,"Literatura, Poesía","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Convocatoria | Concurso Literario: Macondos del Siglo XXI 2025,Convocatoria | Concurso Literario: Macondos del Siglo XXI 2025,,https://www.escritores.org/recursos-para-escritores/40154-concurso-literario-macondos-del-siglo-xxi-2025,Perú,"September 30, 2025",Yes,Fundación Universidad Hispana,,No,"Dirigido a escritores de cualquier país, sin restricción de nacionalidad. No requiere pago para participar. Disciplina: relato literario en castellano. El premio consiste en la publicación de la obra, sin estipulación de monto económico. Abierto a escritores de Latinoamérica y del mundo.",,https://www.fundacionuniversidadhispana.com/concurso,Convocatoria,"Literatura, Relato","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | V Certamen Literario Internacional de la Casa de La Rioja en Gipuzkoa,Premio | V Certamen Literario Internacional de la Casa de La Rioja en Gipuzkoa,,https://www.escritores.org/recursos-para-escritores/40359-v-certamen-literario-internacional-de-la-casa-de-la-rioja-en-gipuzkoa,España,"September 30, 2025",Yes,Casa de la Rioja en Gipuzkoa,,No,"Dirigido a personas mayores de 18 años de cualquier nacionalidad, sin restricciones geográficas; no requiere pago para participar. Disciplina: relato en castellano. Premios: 400 €, 300 € y 200 €. Abierto a artistas de Latinoamérica.",,https://www.casadelarioja.com/noticias/viaja-con-tus-palabras-v-certamen-literario-internacional-en-casa-de-la-rioja/,Premio,Literatura,"June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Convocatoria | XXVII Certamen de Teatro Mínimo Rafael Guerrero,Convocatoria | XXVII Certamen de Teatro Mínimo Rafael Guerrero,,https://www.escritores.org/recursos-para-escritores/40487-xxvii-certamen-de-teatro-minimo-rafael-guerrero,España,"September 30, 2025",Yes,asociación cultural Taetro,,No,"Dirigido a cualquier autor/a sin restricciones de nacionalidad, sin requerir pago para participar. Disciplina: teatro (teatro mínimo en español). El premio consiste en la publicación y posible representación de las obras ganadoras; la convocatoria está abierta a artistas de Latinoamérica.",,http://taetro-teatrominimo.blogspot.com,Convocatoria,"Literatura, Escénicas, Dramaturgia","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | XIV Certamen Internacional de Microrrelatos “Cardenal Mendoza”,Premio | XIV Certamen Internacional de Microrrelatos “Cardenal Mendoza”,,https://www.escritores.org/recursos-para-escritores/40488-xiv-certamen-internacional-de-microrrelatos-cardenal-mendoza,España,"September 30, 2025",Yes,Bodegas Sánchez Romate Hnos.,,No,"Abierto a cualquier persona física mayor de edad y de cualquier nacionalidad, para presentar microrrelatos originales e inéditas, escritas en español y con una extensión máxima de 150 palabras (título incluido). El tema es libre, pero es indispensable que el microrrelato haga referencia al brandy de Jerez. El concurso de  ofrece un primer premio de 2000 euros, un segundo de 700 euros y un tercero de 600 euros, acompañados en cada caso por brandy y vinos de Jerez.",,https://www.cardenalmendoza.com/es/el-legado-romate/certamen-internacional-de-microrrelatos,Premio,Literatura,"June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | 6º Premio de Poesía Lorenzo Gomis,Premio | 6º Premio de Poesía Lorenzo Gomis,,https://www.escritores.org/recursos-para-escritores/40536-vi-premio-de-poesia-lorenzo-gomis,España,"September 30, 2025",Yes,Revista El Ciervo,,No,"Dirigido a cualquier persona sin restricciones, no requiere pago, disciplina: poesía, premio de 1.000 euros y publicación; está abierto a participantes de Latinoamérica.",,https://elciervo.es/concursos/,Premio,"Literatura, Poesía","June 11, 2025 1:25 PM",,,No,No,,No,,https://elciervo.es/concursos/,No,,,
Premio | Primer Certamen de Relatos “Saber Mirar”,Premio | Primer Certamen de Relatos “Saber Mirar”,,https://www.escritores.org/recursos-para-escritores/40566-primer-certamen-de-relatos-saber-mirar,España,"October 10, 2025",Yes,Fundación Carmen Santisteban,,No,"Dirigido a personas de cualquier nacionalidad a partir de 14 años (sin límite superior), sin requerir pago. Disciplina: relato literario en español. El premio es de 700 euros y diploma, y está abierto a participantes de Latinoamérica.",,https://fundacioncarmensantisteban.es/primer-certamen-de-relatos-saber-mirar/,Premio,Literatura,"June 11, 2025 1:25 PM",,,No,No,,No,,https://fundacioncarmensantisteban.es/primer-certamen-de-relatos-saber-mirar/,No,,,
Premio | XLV Premio Mundial Fernando Rielo de Poesía Mística,Premio | XLV Premio Mundial Fernando Rielo de Poesía Mística,,https://www.escritores.org/recursos-para-escritores/40290-xlv-premio-mundial-fernando-rielo-de-poesia-mistica,España,"October 15, 2025",Yes,Fundación Fernando Rielo,,No,"Abierto a poemarios inéditos de cualquier autor, escritos en español o inglés (o traducidos a estos idiomas). Las obras deben tener entre 600 y 1.300 versos, abordar la poesía mística que expresa valores espirituales y religiosos, y no haber sido difundidas previamente en redes, blogs u otros medios, ni estar pendientes de fallo en otros concursos. El premio es de 7.000 euros y la publicación de la obra ganadora.",,https://rielo.org/premios/,Premio,"Literatura, Poesía","June 11, 2025 1:25 PM",,,No,No,,No,,,No,,,
Premio | 10.ª Edición del Premio de Cuento Santiago Anzola Omaña 2025,Premio | 10.ª Edición del Premio de Cuento Santiago Anzola Omaña 2025,,https://www.escritores.org/recursos-para-escritores/40570-x-edicion-del-premio-de-cuento-santiago-anzola-omana-2025,Venezuela,"September 1, 2025",Yes,Premio Santiago Anzola Omaña,,No,"Abierto a estudiantes de pregrado y postgrado inscritos en universidades venezolanas (Los participantes deben ser venezolanos o extranjeros residenciados en el país). El tema será libre y los cuentos deberán estar escritos en español. Los mismos tendrán una extensión mínima de 2 cuartillas y máxima de 20. Se podrá presentar 1 texto por autor. El premio es único e indivisible y consiste en el monto de USD 1000. ",,https://premiosantiagoanzola.com/bases/,Premio,"Literatura, Cuento","June 11, 2025 1:26 PM",,,No,No,,No,,,No,,,
Premio | Premio Internacional de Poesía 'Miguel Hernández-Comunidad Valenciana 2026’,Premio | Premio Internacional de Poesía 'Miguel Hernández-Comunidad Valenciana 2026’,,https://www.escritores.org/recursos-para-escritores/40562-premio-internacional-de-poesia-miguel-hernandez-comunidad-valenciana-2026,España,"October 30, 2025",Yes,Fundación Cultural Miguel Hernández,,No,"Dirigido a escritores de cualquier nacionalidad con obras inéditas en castellano; no requiere pago para participar. Disciplina: poesía. Las obras, de tema libre, deberán contar con un mínimo de 500 y un máximo de
1.000 versos. El premio es de 8.000 euros, publicación y 50 ejemplares, y está abierto a autores de Latinoamérica. ",,http://www.miguelhernandezvirtual.es/new/index.php?option=com_content&view=article&id=2552,Premio,"Literatura, Poesía","June 11, 2025 1:26 PM",,,No,No,,No,,,No,,,
"Premio |  XXV Premio Internacional de Relato Corto ""Encarna León”","Premio |  XXV Premio Internacional de Relato Corto ""Encarna León”",,https://www.escritores.org/recursos-para-escritores/40593-xxv-premio-internacional-de-relato-corto-encarna-leon,España,"October 31, 2025",Yes,Ciudad Autónoma de Melilla,,No,"Dirigido a cualquier persona, sin importar nacionalidad, que presente un relato corto inédito en español; no requiere pago para participar. Disciplina: narrativa (cuento/relato corto) sobre igualdad de género. Premio de 6.000 euros; está abierto a participantes de Latinoamérica.",,https://www.melilla.es/melillaPortal/contenedor.jsp?seccion=s_fdoc_d4_v1.jsp&contenido=32857&tipo=5&nivel=1400,Premio,"Literatura, Relato Corto","June 11, 2025 1:26 PM",,,No,No,,No,,,No,,,
"Fondos | Ayuda a la circulación de profesionales de la música
2025",Fondos | Ayuda a la circulación de profesionales de la música 2025,Destacar,https://www.ibermusicas.org/index.php/ibermusicas-abre-as-suas-convocatorias-2025/,Múltiples Países,"October 1, 2025",Yes,Ibermúsicas,,No,"Dirigida a músicos, agrupaciones y otros agentes del sector musical iberoamericano de 15 países (Argentina, Brasil, Chile, Colombia, Costa Rica, Cuba, Ecuador, El Salvador, España, México, Panamá, Paraguay, Perú, Portugal y Uruguay) que estén registrados en el Catálogo de Ibermúsicas y cuenten con invitaciones formales de instituciones en el exterior. Su objetivo es apoyar la internacionalización de espectáculos, intercambios y saberes musicales, cubriendo exclusivamente los gastos de traslado entre países y ciudades de destino, con un monto máximo de ayuda de USD 8.000 (ocho mil dólares estadounidenses) o € 8.000 (ocho mil euros) para proyectos de España y Portugal.",,https://www.ibermusicas.org/index.php/convocatorias/,Fondos,Música,"June 12, 2025 5:24 PM",,,No,No,,No,,,No,,,
